assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,2022-08-07T13:00:00Z,0.0,4,0.0,0.0,0.0,0.0,1,0.0,41741.0,0.0,2,2,0.0,0.0,0,0,0,45,True,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,2022-08-13T14:00:00Z,0.0,1,0.0,0.0,0.0,0.0,2,0.0,43969.0,0.0,2,4,0.0,0.0,-1855,3204,5059,45,False,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,2022-08-20T14:00:00Z,0.0,17,0.0,0.0,0.0,0.0,3,0.0,41999.0,0.0,2,1,0.0,0.0,-3466,3030,6496,45,True,0.0
0.0,0.0,8.0,0.0,2.4,269.0,0.01,0.01,0.0,0.91,35,1.0,0.0,0.7,5.0,2022-08-27T14:00:00Z,54.0,6,0.0,0.0,0.0,0.0,4,0.0,42977.0,1.0,1,2,0.0,1.0,-1193,5248,6441,44,False,0.0
0.0,0.0,16.0,0.0,3.2,269.0,0.02,0.02,0.0,1.55,46,1.0,0.0,1.7,13.4,2022-09-01T19:00:00Z,90.0,14,0.0,0.0,0.0,0.0,5,0.0,62317.0,1.0,1,0,0.0,2.0,13165,21012,7847,44,True,0.0
0.0,0.0,9.0,0.0,1.3,269.0,0.01,0.01,0.0,2.41,53,4.0,0.0,1.2,10.8,2022-09-04T13:00:00Z,71.0,5,0.0,0.0,0.0,0.0,6,0.0,68207.0,1.0,2,5,0.0,2.0,4476,11686,7210,44,False,0.0
0.0,0.0,4.0,0.0,0.4,269.0,0.0,0.0,0.0,0.56,79,1.0,0.0,0.3,2.2,2022-09-17T16:30:00Z,5.0,18,0.0,0.0,0.0,0.0,8,0.0,70742.0,0.0,2,6,0.0,1.0,-997,2979,3976,44,False,0.0
0.0,0.0,7.0,0.0,1.3,269.0,0.0,0.0,0.0,0.66,86,0.0,0.0,1.1,9.6,2022-10-03T19:00:00Z,45.0,16,0.0,0.0,0.0,0.0,9,0.0,67695.0,0.0,0,4,0.0,0.0,-1226,3966,5192,44,True,1.0
0.0,0.0,15.0,0.0,2.3,269.0,0.01,0.01,0.0,1.14,92,2.0,0.0,0.9,6.8,2022-10-08T14:00:00Z,78.0,3,0.0,0.0,0.0,0.0,10,0.0,64873.0,1.0,1,2,0.0,1.0,-2887,2377,5264,44,False,1.0
0.0,0.0,15.0,1.0,12.1,269.0,0.01,0.04,0.03,0.39,105,0.0,0.0,2.9,16.0,2022-10-15T11:30:00Z,64.0,7,0.0,0.0,0.0,0.0,11,0.0,61733.0,1.0,0,0,1.0,3.0,-3268,871,4139,44,True,0.0
0.0,0.0,7.0,1.0,1.5,269.0,0.01,0.01,0.0,1.19,117,0.0,0.0,1.1,9.0,2022-10-20T19:15:00Z,64.0,11,0.0,0.0,0.0,0.0,12,0.0,60198.0,1.0,0,2,0.0,2.0,-1215,1099,2314,44,True,1.0
0.0,0.0,7.0,1.0,2.1,269.0,0.0,0.0,0.0,2.1,130,0.0,0.0,1.3,10.4,2022-10-23T13:00:00Z,60.0,20,0.0,0.0,0.0,0.0,13,0.0,59700.0,1.0,4,0,0.0,3.0,-1268,826,2094,44,False,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,137,0.0,0.0,0.0,0.0,2022-10-29T11:30:00Z,0.0,13,0.0,0.0,0.0,0.0,14,0.0,57973.0,0.0,1,0,0.0,0.0,-1835,1415,3250,44,True,0.0
0.0,0.0,19.0,1.0,3.3,269.0,0.01,0.01,0.0,1.05,143,0.0,0.0,1.6,12.4,2022-11-05T17:30:00Z,69.0,8,0.0,0.0,0.0,0.0,15,0.0,54312.0,1.0,2,0,0.0,3.0,-3590,361,3951,44,False,0.0
0.0,0.0,19.0,1.0,14.3,269.0,0.08,0.08,0.0,1.19,159,0.0,0.0,2.6,11.4,2022-11-12T15:00:00Z,68.0,19,0.0,0.0,0.0,0.0,16,0.0,52760.0,1.0,2,0,0.0,3.0,-1760,590,2350,44,False,0.0
0.0,0.0,9.0,0.0,3.2,269.0,0.0,0.0,0.0,1.89,168,3.0,0.0,1.5,12.2,2022-12-26T15:00:00Z,71.0,15,0.0,0.0,0.0,0.0,17,0.0,48358.0,1.0,3,0,0.0,2.0,-4619,2213,6832,44,True,0.0
0.0,0.0,8.0,0.0,1.5,269.0,0.03,0.03,0.0,2.12,174,2.0,0.0,1.0,8.0,2022-12-30T20:00:00Z,90.0,12,0.0,0.0,0.0,0.0,18,0.0,47714.0,1.0,1,2,0.0,1.0,-715,648,1363,44,False,1.0
0.0,0.0,5.0,0.0,0.2,269.0,0.0,0.0,0.0,0.27,188,0.0,0.0,0.1,1.2,2023-01-03T19:45:00Z,7.0,9,0.0,0.0,0.0,0.0,19,0.0,46762.0,1.0,1,0,0.0,1.0,-980,294,1274,44,True,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0,0.0,2023-01-14T15:00:00Z,0.0,16,0.0,0.0,0.0,0.0,20,0.0,43919.0,0.0,0,2,0.0,0.0,-2783,101,2884,44,False,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,206,0.0,0.0,0.0,0.0,2023-01-21T15:00:00Z,0.0,5,0.0,0.0,0.0,0.0,21,0.0,42118.0,0.0,2,2,0.0,0.0,-1889,78,1967,44,True,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,211,0.0,0.0,0.0,0.0,2023-02-04T15:00:00Z,0.0,2,0.0,0.0,0.0,0.0,22,0.0,39948.0,0.0,4,2,0.0,0.0,-2169,86,2255,44,False,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,226,0.0,0.0,0.0,0.0,2023-02-11T15:00:00Z,0.0,18,0.0,0.0,0.0,0.0,23,0.0,39032.0,0.0,1,4,0.0,0.0,-958,11,969,44,True,0.0
0.0,0.0,3.0,0.0,0.5,269.0,0.0,0.0,0.0,1.81,236,1.0,0.0,0.6,5.6,2023-02-19T14:00:00Z,31.0,14,0.0,0.0,0.0,0.0,24,0.0,38435.0,0.0,0,3,0.0,1.0,-622,12,634,44,False,0.0
0.0,0.0,3.0,0.0,0.6,269.0,0.0,0.0,0.0,0.0,246,0.0,0.0,0.3,2.2,2023-02-25T15:00:00Z,13.0,1,0.0,0.0,0.0,0.0,25,0.0,38163.0,0.0,1,0,0.0,1.0,-324,156,480,44,True,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,259,0.0,0.0,0.0,0.0,2023-03-04T17:30:00Z,0.0,17,0.0,0.0,0.0,0.0,26,0.0,37887.0,0.0,0,1,0.0,0.0,-290,38,328,44,False,0.0
0.0,0.0,6.0,0.0,21.6,269.0,0.01,0.01,0.0,0.3,266,1.0,0.0,2.9,7.2,2023-03-11T15:00:00Z,24.0,6,0.0,0.0,0.0,0.0,27,0.0,37641.0,0.0,3,1,0.0,1.0,-263,71,334,44,True,0.0
0.0,0.0,0.0,0.0,14.4,269.0,0.02,0.02,0.0,0.04,273,0.0,0.0,1.6,1.2,2023-03-18T15:00:00Z,15.0,4,0.0,0.0,0.0,0.0,28,0.0,37507.0,0.0,1,1,0.0,0.0,-169,96,265,44,False,1.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,285,0.0,0.0,0.0,0.0,2023-04-01T14:00:00Z,0.0,7,0.0,0.0,0.0,0.0,29,0.0,37218.0,0.0,1,2,0.0,0.0,-290,44,334,44,False,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,2023-04-04T18:45:00Z,0.0,2,0.0,0.0,0.0,0.0,29,0.0,37218.0,0.0,2,1,0.0,0.0,-290,44,334,44,True,0.0
0.0,0.0,14.0,0.0,12.3,269.0,0.04,0.04,0.0,2.22,295,1.0,0.0,2.8,15.4,2023-04-08T14:00:00Z,90.0,3,0.0,0.0,0.0,0.0,30,0.0,37077.0,1.0,1,0,0.0,2.0,-161,24,185,44,True,0.0
0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,305,0.0,0.0,0.0,0.0,2023-04-15T16:30:00Z,0.0,13,0.0,0.0,0.0,0.0,31,0.0,37120.0,0.0,1,3,0.0,0.0,30,189,159,44,False,0.0
0.0,0.0,12.0,0.0,14.5,269.0,0.14,0.14,0.0,0.9,317,1.0,0.0,3.3,18.8,2023-04-22T14:00:00Z,90.0,20,0.0,0.0,0.0,0.0,32,0.0,37106.0,1.0,1,2,0.0,1.0,-43,121,164,44,True,1.0
0.0,0.0,10.0,0.0,3.1,269.0,0.01,0.01,0.0,1.7,323,1.0,0.0,1.9,16.2,2023-04-25T19:00:00Z,90.0,11,0.0,0.0,0.0,0.0,33,0.0,37067.0,1.0,1,1,0.0,1.0,-42,113,155,44,False,1.0
0.0,0.0,8.0,0.0,15.6,269.0,0.02,0.02,0.0,3.3,337,2.0,0.0,3.0,12.4,2023-05-01T19:00:00Z,90.0,8,0.0,0.0,0.0,0.0,34,0.0,36940.0,1.0,2,2,2.0,1.0,-125,75,200,44,True,1.0
0.0,0.0,7.0,0.0,11.5,269.0,0.01,0.01,0.0,1.38,343,5.0,0.0,2.4,10.6,2023-05-08T14:00:00Z,75.0,9,0.0,0.0,0.0,0.0,35,0.0,37051.0,1.0,3,5,2.0,1.0,89,274,185,44,False,1.0
0.0,0.0,4.0,0.0,1.8,269.0,0.0,0.0,0.0,2.04,358,3.0,0.0,1.1,9.6,2023-05-15T19:00:00Z,90.0,12,0.0,0.0,0.0,0.0,36,0.0,37037.0,1.0,3,0,0.0,2.0,-21,133,154,44,True,0.0
0.0,0.0,8.0,1.0,3.7,269.0,0.01,0.01,0.0,2.05,366,0.0,0.0,1.3,9.0,2023-05-22T19:00:00Z,90.0,15,0.0,0.0,0.0,0.0,37,0.0,37067.0,1.0,0,0,0.0,3.0,16,169,153,44,False,0.0
0.0,0.0,15.0,0.0,0.0,269.0,0.02,0.02,0.0,1.34,378,1.0,0.0,0.0,0.0,2023-05-28T15:30:00Z,90.0,19,0.0,0.0,0.0,0.0,38,0.0,37325.0,1.0,1,2,0.0,2.0,218,366,148,44,True,0.0
0.0,0.0,238.0,6.0,148.7,10222.0,0.4700000000000001,0.5000000000000001,0.03,34.51,,30.0,0.0,39.199999999999996,236.6,,1624.0,,0.0,0.0,0.0,0.0,,0.0,1756906.0,20.0,,,5.0,41.0,,,,,,9.0
Games played: 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
