assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,0.0,0.0,0.0,190.0,6,0.0,0.0,0.0,0.0,2021-08-14T11:30:00Z,0.0,13,0.0,0.0,0.0,0.0,1,0.0,8101.0,1,5,0.0,0.0,0,0,0,45,False,0.0
0.0,0.0,0.0,0.0,0.0,190.0,14,0.0,0.0,0.0,0.0,2021-08-21T14:00:00Z,0.0,8,0.0,0.0,0.0,0.0,2,0.0,6336.0,2,2,0.0,0.0,-1912,76,1988,45,True,0.0
0.0,0.0,10.0,0.0,1.0,190.0,29,1.0,0.0,1.9,18.0,2021-08-29T13:00:00Z,64.0,5,0.0,0.0,0.0,0.0,3,0.0,6401.0,1,1,0.0,2.0,-425,466,891,45,False,0.0
0.0,0.0,3.0,0.0,0.0,190.0,36,1.0,0.0,0.6,6.2,2021-09-12T15:30:00Z,33.0,11,0.0,0.0,0.0,0.0,4,0.0,8322.0,3,0,0.0,0.0,549,1404,855,45,True,1.0
0.0,0.0,0.0,0.0,0.0,190.0,46,0.0,0.0,0.0,0.0,2021-09-17T19:00:00Z,0.0,14,0.0,0.0,0.0,0.0,5,0.0,7524.0,1,1,0.0,0.0,-990,567,1557,45,False,0.0
0.0,0.0,0.0,0.0,0.0,190.0,56,0.0,0.0,0.0,0.0,2021-09-25T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,6,0.0,6374.0,2,1,0.0,0.0,-1184,93,1277,45,True,0.0
0.0,3.0,42.0,1.0,0.3,190.0,65,0.0,1.0,7.7,43.2,2021-10-02T14:00:00Z,90.0,18,0.0,0.0,0.0,0.0,7,0.0,6922.0,0,1,33.0,15.0,322,908,586,45,True,0.0
0.0,0.0,12.0,0.0,3.7,190.0,79,1.0,0.0,2.1,17.0,2021-10-16T14:00:00Z,90.0,16,0.0,0.0,0.0,0.0,8,0.0,29837.0,0,1,0.0,1.0,19669,22489,2820,45,False,1.0
0.0,0.0,17.0,0.0,1.2,190.0,87,1.0,0.0,3.8,15.0,2021-10-23T14:00:00Z,90.0,20,0.0,0.0,0.0,0.0,9,0.0,37814.0,1,1,22.0,2.0,6918,10832,3914,45,True,0.0
0.0,0.0,11.0,0.0,0.3,190.0,97,1.0,0.0,2.6,21.4,2021-10-31T14:00:00Z,90.0,15,0.0,0.0,0.0,0.0,10,0.0,63212.0,2,1,4.0,2.0,20796,26165,5369,45,False,0.0
0.0,0.0,14.0,0.0,10.2,190.0,107,1.0,0.0,1.9,9.0,2021-11-07T14:00:00Z,90.0,9,0.0,0.0,0.0,0.0,11,0.0,54355.0,1,1,0.0,2.0,-6036,2538,8574,45,True,0.0
0.0,0.0,16.0,0.0,2.8,190.0,118,2.0,0.0,2.3,20.0,2021-11-21T16:30:00Z,90.0,17,0.0,0.0,0.0,0.0,12,0.0,49620.0,1,2,0.0,1.0,-5162,1123,6285,45,False,0.0
0.0,0.0,18.0,1.0,0.4,190.0,123,0.0,0.0,1.6,15.6,2021-11-27T17:30:00Z,90.0,4,0.0,0.0,0.0,0.0,13,0.0,45618.0,0,0,0.0,5.0,-4334,975,5309,45,False,1.0
0.0,1.0,25.0,1.0,0.4,190.0,133,0.0,0.0,1.3,12.6,2021-11-30T20:15:00Z,90.0,7,0.0,0.0,0.0,0.0,14,0.0,48558.0,0,1,0.0,7.0,2360,4694,2334,45,True,0.0
0.0,0.0,13.0,0.0,11.3,190.0,143,2.0,0.0,2.8,14.2,2021-12-05T14:00:00Z,90.0,3,0.0,0.0,0.0,0.0,15,0.0,47861.0,2,2,2.0,1.0,-958,2784,3742,45,True,0.0
0.0,0.0,8.0,0.0,0.3,190.0,155,3.0,0.0,0.7,6.8,2021-12-11T15:00:00Z,90.0,6,0.0,0.0,0.0,0.0,16,0.0,45077.0,2,3,0.0,0.0,-2578,1945,4523,45,False,1.0
0.0,0.0,12.0,0.0,0.0,190.0,170,7.0,0.0,1.0,9.8,2021-12-14T20:00:00Z,90.0,12,0.0,0.0,0.0,0.0,17,0.0,43600.0,0,7,0.0,-1.0,-1900,2627,4527,45,False,0.0
0.0,0.0,0.0,0.0,0.0,190.0,173,0.0,0.0,0.0,0.0,2021-12-18T17:30:00Z,0.0,1,0.0,0.0,0.0,0.0,18,0.0,48498.0,4,1,0.0,0.0,-80,3879,3959,45,True,0.0
0.0,0.0,8.0,0.0,0.2,190.0,206,1.0,0.0,1.2,12.0,2022-01-02T14:00:00Z,90.0,5,0.0,0.0,0.0,0.0,21,0.0,33326.0,1,3,0.0,1.0,-6,2153,2159,45,True,1.0
0.0,0.0,0.0,0.0,0.0,190.0,219,0.0,0.0,0.0,0.0,2022-01-16T14:00:00Z,0.0,19,0.0,0.0,0.0,0.0,22,0.0,26055.0,3,2,0.0,0.0,-4698,154,4852,45,False,0.0
0.0,0.0,20.0,0.0,1.4,190.0,226,1.0,0.0,2.8,26.4,2022-01-22T15:00:00Z,90.0,14,0.0,0.0,0.0,0.0,23,0.0,28832.0,1,0,0.0,1.0,1020,2505,1485,45,True,1.0
0.0,0.0,24.0,0.0,0.8,190.0,231,3.0,1.0,7.8,39.8,2022-02-09T20:00:00Z,90.0,2,0.0,0.0,0.0,0.0,24,0.0,27332.0,3,3,37.0,7.0,-1535,450,1985,45,False,0.0
