name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jack Robinson,Sheffield Utd,Crystal Palace,2023-08-12,True,79,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,1.8,1,2.0,0.0,79.0,0.0,1.0,Sheffield Utd,False,Nottingham Forest,,-0.55
Jack Robinson,Sheffield Utd,Nottingham Forest,2023-08-18,False,90,0.0,0.04,0.0,0.0,1,1.0,0.0,2.2,0,0,2,1.36,1,1.5,0.02,84.5,0.0,1.0,Sheffield Utd,True,Manchester City,,-0.96
Jack Robinson,Sheffield Utd,Manchester City,2023-08-27,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,2,3.52,1,1.33,0.01,86.33,0.0,1.0,Sheffield Utd,True,Everton,,0.53
Jack Robinson,Sheffield Utd,Everton,2023-09-02,True,90,0.0,0.11,0.0,0.0,1,2.0,0.0,2.9,0,0,2,2.59,1,1.25,0.04,87.25,0.0,3.0,Sheffield Utd,False,Tottenham,,-0.36
Jack Robinson,Sheffield Utd,Tottenham,2023-09-16,False,90,0.0,0.0,1.0,0.08,3,0.0,1.0,5.3,0,0,2,1.87,1,1.6,0.23,87.8,0.0,-3.0,Sheffield Utd,True,Newcastle United,,0.55
Jack Robinson,Sheffield Utd,Newcastle United,2023-09-24,True,90,0.0,0.13,0.0,0.0,-3,1.0,0.0,2.2,0,0,8,3.94,1,0.6,0.26,88.17,0.0,1.0,Sheffield Utd,False,West Ham,,-0.22
Jack Robinson,Sheffield Utd,West Ham,2023-09-30,False,90,0.0,0.0,0.0,0.17,1,0.0,2.0,5.0,0,0,2,2.14,1,0.6,0.25,88.43,0.0,0.0,Sheffield Utd,False,Fulham,,0.86
Jack Robinson,Sheffield Utd,Fulham,2023-10-07,False,55,0.0,0.0,0.0,0.0,0,0.0,0.0,1.7,0,0,3,1.42,0,0.4,0.25,84.25,0.0,1.0,Sheffield Utd,True,Manchester United,,0.38
Jack Robinson,Sheffield Utd,Manchester United,2023-10-21,True,90,0.0,0.02,0.0,0.0,1,1.0,0.0,1.8,0,0,2,1.05,1,0.4,0.23,84.89,0.0,0.0,Sheffield Utd,False,Arsenal,,-0.48
Jack Robinson,Sheffield Utd,Arsenal,2023-10-28,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,5,2.78,1,-0.2,0.03,85.4,0.0,2.0,Sheffield Utd,True,Wolverhampton,,0.05
Jack Robinson,Sheffield Utd,Wolverhampton,2023-11-04,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,1.33,1,0.8,0.0,85.82,0.0,1.0,Sheffield Utd,False,Brighton,,-0.6
