name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Gustavo Hamer,Sheffield Utd,Arsenal,2023-10-28,False,FW,82,0.0,0.01,0.0,0.01,2,1.0,1.0,2.5,0,0,3,True,0.0,0.0,82.0,0,0,0,0,0,1.0,Sheffield Utd,True,Wolverhampton,
Gustavo Hamer,Sheffield Utd,Wolverhampton,2023-11-04,True,AMC,89,0.0,0.03,0.0,0.02,1,1.0,1.0,1.6,0,0,1,True,2.0,0.01,85.5,0,0,0,0,0,2.0,Sheffield Utd,False,Brighton,
Gustavo Hamer,Sheffield Utd,Brighton,2023-11-12,False,AMC,90,0.0,0.25,0.0,0.11,2,1.0,3.0,5.4,0,0,1,True,1.5,0.02,87.0,0,0,0,0,0,2.0,Sheffield Utd,True,Bournemouth,
Gustavo Hamer,Sheffield Utd,Bournemouth,2023-11-25,True,AMC,80,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,3,True,1.67,0.1,85.25,0,0,0,0,0,1.0,Sheffield Utd,False,Burnley,
Gustavo Hamer,Sheffield Utd,Burnley,2023-12-02,False,AMC,90,0.0,0.01,0.0,0.38,1,1.0,1.0,2.1,0,0,5,True,1.75,0.07,86.2,0,0,0,0,0,2.0,Sheffield Utd,True,Liverpool,
Gustavo Hamer,Sheffield Utd,Liverpool,2023-12-06,True,MC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,2,True,1.6,0.06,86.83,0,0,0,0,0,6.0,Sheffield Utd,True,Brentford,
Gustavo Hamer,Sheffield Utd,Brentford,2023-12-09,True,MC,90,0.0,0.02,1.0,0.09,6,1.0,2.0,5.3,0,1,0,True,1.6,0.06,87.29,0,0,0,0,0,1.0,Sheffield Utd,False,Chelsea,
Gustavo Hamer,Sheffield Utd,Chelsea,2023-12-16,False,MC,79,0.0,0.04,0.0,0.14,1,1.0,3.0,5.1,0,0,2,True,2.6,0.26,86.25,0,0,0,0,0,5.0,Sheffield Utd,False,Aston Villa,
Gustavo Hamer,Sheffield Utd,Aston Villa,2023-12-22,False,Sub,32,0.0,0.0,1.0,0.57,5,0.0,2.0,5.4,1,0,1,False,2.4,0.21,80.22,0,0,0,0,0,1.0,Sheffield Utd,True,Luton,
Gustavo Hamer,Sheffield Utd,Luton,2023-12-26,True,ML,71,0.0,0.14,0.0,0.47,1,4.0,3.0,6.9,0,0,1,True,3.0,0.41,79.3,0,0,0,0,0,6.0,Sheffield Utd,False,Nottingham Forest,
Gustavo Hamer,Sheffield Utd,Nottingham Forest,2023-08-18,False,AMC,90,1.0,0.02,0.0,0.05,6,1.0,1.0,7.7,0,0,2,True,3.0,0.44,80.27,0,0,0,0,0,0.0,Sheffield Utd,False,Manchester City,
Gustavo Hamer,Sheffield Utd,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,3.8,0.44,73.58,0,0,0,0,0,1.0,Sheffield Utd,True,West Ham,
Gustavo Hamer,Sheffield Utd,West Ham,2024-01-21,True,MC,90,0.0,0.12,0.0,0.21,1,3.0,4.0,7.8,0,0,2,True,2.6,0.24,74.85,0,0,0,0,0,5.0,Sheffield Utd,False,Crystal Palace,
Gustavo Hamer,Sheffield Utd,Crystal Palace,2024-01-30,False,MC,86,0.0,0.0,1.0,0.03,5,0.0,1.0,3.6,0,0,3,True,2.6,0.26,75.64,0,0,0,0,0,1.0,Sheffield Utd,True,Aston Villa,
Gustavo Hamer,Sheffield Utd,Aston Villa,2024-02-03,True,Sub,45,0.0,0.06,0.0,0.19,1,1.0,3.0,6.6,0,0,1,False,2.6,0.26,73.6,0,0,0,0,0,0.0,Sheffield Utd,False,Luton,
Gustavo Hamer,Sheffield Utd,Luton,2024-02-10,False,MC,59,0.0,0.0,0.0,0.11,0,0.0,2.0,3.1,0,0,1,True,2.6,0.24,72.69,0,0,0,0,0,2.0,Sheffield Utd,True,Brighton,
Gustavo Hamer,Sheffield Utd,Brighton,2024-02-18,True,MC,78,0.0,0.1,0.0,0.0,2,1.0,0.0,2.8,0,0,4,True,1.4,0.24,73.0,0,0,0,0,0,2.0,Sheffield Utd,False,Wolverhampton,
Gustavo Hamer,Sheffield Utd,Wolverhampton,2024-02-25,False,MC,90,0.0,0.01,0.0,0.12,2,1.0,2.0,4.2,0,0,1,True,1.8,0.26,73.94,0,0,0,0,0,2.0,Sheffield Utd,True,Arsenal,
Gustavo Hamer,Sheffield Utd,Arsenal,2024-03-04,True,ML,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.5,0,0,6,True,2.0,0.23,74.79,0,0,0,0,0,7.0,Sheffield Utd,False,Bournemouth,
Gustavo Hamer,Sheffield Utd,Bournemouth,2024-03-09,False,MC,90,1.0,0.46,0.0,0.77,7,3.0,5.0,12.9,1,0,2,True,1.4,0.03,75.55,0,0,0,0,0,2.0,Sheffield Utd,True,Manchester City,
Gustavo Hamer,Sheffield Utd,Manchester City,2023-08-27,True,MC,90,0.0,0.02,0.0,0.05,2,1.0,1.0,2.3,0,0,2,True,2.6,0.11,76.24,0,0,0,0,0,4.0,Sheffield Utd,True,Fulham,
Gustavo Hamer,Sheffield Utd,Fulham,2024-03-30,True,MC,90,0.0,0.06,1.0,0.6,4,2.0,1.0,3.7,0,0,3,True,3.0,0.12,76.86,0,0,0,0,0,5.0,Sheffield Utd,False,Liverpool,
Gustavo Hamer,Sheffield Utd,Liverpool,2024-04-04,False,MC,61,0.0,0.06,0.0,0.0,5,2.0,0.0,1.3,0,0,1,True,3.4,0.31,76.17,0,0,0,0,0,5.0,Sheffield Utd,True,Chelsea,
Gustavo Hamer,Sheffield Utd,Chelsea,2024-04-07,True,MC,90,0.0,0.06,1.0,0.27,5,2.0,1.0,5.3,0,0,2,True,4.0,0.32,76.75,0,0,0,0,0,2.0,Sheffield Utd,False,Brentford,
Gustavo Hamer,Sheffield Utd,Brentford,2024-04-13,False,MC,90,0.0,0.0,0.0,0.07,2,0.0,1.0,1.7,0,0,2,True,4.6,0.53,77.28,0,0,0,0,0,8.0,Sheffield Utd,True,Burnley,
Gustavo Hamer,Sheffield Utd,Burnley,2024-04-20,True,AMC,77,1.0,0.14,0.0,0.28,8,2.0,3.0,10.9,1,0,4,True,3.6,0.44,77.27,0,0,0,0,0,2.0,Sheffield Utd,False,Manchester United,
Gustavo Hamer,Sheffield Utd,Manchester United,2024-04-24,False,MC,90,0.0,0.05,0.0,0.15,2,2.0,4.0,6.6,0,0,4,True,4.8,0.46,77.74,0,0,0,0,0,5.0,Sheffield Utd,False,Newcastle United,
Gustavo Hamer,Sheffield Utd,Newcastle United,2024-04-27,False,MC,78,0.0,0.0,1.0,0.67,5,0.0,5.0,10.0,0,0,5,True,4.4,0.26,77.75,0,0,0,0,0,2.0,Sheffield Utd,True,Nottingham Forest,
Gustavo Hamer,Sheffield Utd,Nottingham Forest,2024-05-04,True,MC,90,0.0,0.11,0.0,0.31,2,3.0,5.0,10.4,0,0,3,True,4.4,0.45,78.17,0,0,0,0,0,2.0,Sheffield Utd,False,Everton,
Gustavo Hamer,Sheffield Utd,Everton,2024-05-11,False,MC,90,0.0,0.04,0.0,0.1,2,2.0,2.0,7.5,0,0,1,True,3.8,0.26,78.57,0,0,0,0,0,2.0,Sheffield Utd,True,Tottenham,
Gustavo Hamer,Sheffield Utd,Tottenham,2024-05-19,True,MC,90,0.0,0.12,0.0,0.45,2,2.0,2.0,5.3,0,0,3,True,3.8,0.27,78.94,0,0,0,0,0,2.0,Sheffield Utd,True,Everton,
Gustavo Hamer,Sheffield Utd,Everton,2023-09-02,True,MC,90,0.0,0.14,0.0,0.1,2,2.0,2.0,6.6,0,0,2,True,2.6,0.27,79.28,0,0,0,0,0,10.0,Sheffield Utd,False,Tottenham,
Gustavo Hamer,Sheffield Utd,Tottenham,2023-09-16,False,MC,80,1.0,0.08,0.0,0.5,10,1.0,3.0,10.7,2,1,0,True,2.6,0.28,79.3,0,0,0,0,0,2.0,Sheffield Utd,True,Newcastle United,
Gustavo Hamer,Sheffield Utd,Newcastle United,2023-09-24,True,AMC,65,0.0,0.12,0.0,0.02,2,2.0,1.0,2.2,0,0,5,True,3.6,0.1,78.88,0,0,0,0,0,2.0,Sheffield Utd,False,West Ham,
Gustavo Hamer,Sheffield Utd,West Ham,2023-09-30,False,MC,78,0.0,0.08,0.0,0.13,2,2.0,3.0,6.8,0,0,2,True,3.6,0.1,78.86,0,0,0,0,0,2.0,Sheffield Utd,False,Fulham,
Gustavo Hamer,Sheffield Utd,Fulham,2023-10-07,False,MC,65,0.0,0.02,0.0,0.0,2,1.0,0.0,1.5,0,0,1,True,3.6,0.11,78.47,0,0,0,0,0,2.0,Sheffield Utd,True,Manchester United,
