assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0.0,0.0,27.0,1.0,0.1,323.0,6,0.0,0.0,2.8,26.0,2020-09-12T19:00:00Z,90.0,19,0.0,0.0,0.0,0.0,1,0.0,88657.0,2,0,2.0,6.0,0,0,0,50,False,0.0
0.0,0.0,11.0,0.0,0.2,323.0,16,3.0,0.0,1.0,9.8,2020-09-20T13:00:00Z,90.0,3,0.0,0.0,0.0,0.0,2,0.0,102812.0,3,0,0.0,1.0,487,9576,9089,50,True,0.0
0.0,0.0,18.0,0.0,10.4,323.0,26,1.0,0.0,3.8,25.8,2020-09-27T13:00:00Z,90.0,17,0.0,0.0,0.0,0.0,3,0.0,88610.0,1,1,2.0,2.0,-15084,2860,17944,50,False,0.0
0.0,0.0,12.0,0.0,0.0,323.0,36,1.0,0.0,2.7,27.0,2020-10-03T19:00:00Z,90.0,4,0.0,0.0,0.0,0.0,4,0.0,89113.0,1,3,0.0,2.0,-3290,5526,8816,50,True,0.0
0.0,0.0,19.0,0.0,0.3,323.0,45,4.0,0.0,2.7,27.0,2020-10-17T19:00:00Z,90.0,13,0.0,0.0,0.0,0.0,5,0.0,82472.0,4,1,0.0,0.0,-7617,3198,10815,50,True,0.0
0.0,0.0,11.0,0.0,1.2,323.0,58,1.0,0.0,1.9,17.8,2020-10-25T16:30:00Z,90.0,20,0.0,0.0,0.0,0.0,6,0.0,75073.0,1,1,0.0,2.0,-7959,1078,9037,50,False,0.0
0.0,1.0,19.0,0.0,10.4,323.0,65,1.0,0.0,4.4,33.6,2020-11-01T14:00:00Z,90.0,7,0.0,0.0,0.0,0.0,7,0.0,72134.0,1,2,0.0,3.0,-3843,1212,5055,49,True,0.0
0.0,0.0,11.0,0.0,0.6,323.0,76,2.0,0.0,2.1,20.8,2020-11-06T20:00:00Z,90.0,16,0.0,0.0,0.0,0.0,8,0.0,71215.0,0,2,0.0,0.0,-1757,2512,4269,49,False,1.0
0.0,0.0,2.0,0.0,0.4,323.0,85,2.0,0.0,1.0,7.2,2020-11-21T12:30:00Z,90.0,5,1.0,0.0,0.0,0.0,9,0.0,65007.0,2,0,2.0,-1.0,-6144,1060,7204,49,True,0.0
0.0,0.0,22.0,1.0,0.2,323.0,92,0.0,0.0,1.7,17.0,2020-11-27T20:00:00Z,90.0,6,0.0,0.0,0.0,0.0,10,0.0,63676.0,2,0,0.0,5.0,-2310,2452,4762,49,False,1.0
0.0,0.0,0.0,0.0,0.0,323.0,116,0.0,0.0,0.0,0.0,2020-12-12T15:00:00Z,0.0,18,0.0,0.0,0.0,0.0,12,0.0,62960.0,1,2,0.0,0.0,1812,5005,3193,48,True,0.0
0.0,0.0,12.0,0.0,0.0,323.0,122,5.0,0.0,1.9,18.8,2020-12-16T18:00:00Z,90.0,10,0.0,0.0,0.0,0.0,13,0.0,58530.0,2,5,0.0,0.0,-3886,700,4586,48,False,0.0
0.0,0.0,6.0,0.0,0.1,323.0,135,1.0,0.0,1.7,15.2,2020-12-19T20:00:00Z,45.0,8,0.0,0.0,0.0,0.0,14,0.0,58929.0,1,1,2.0,1.0,-69,2966,3035,48,True,0.0
0.0,0.0,18.0,0.0,0.8,323.0,145,2.0,0.0,2.3,22.6,2020-12-26T20:00:00Z,90.0,12,0.0,0.0,0.0,0.0,15,0.0,50256.0,0,2,0.0,1.0,-8413,160,8573,48,False,0.0
0.0,3.0,33.0,1.0,0.8,323.0,155,0.0,0.0,2.9,26.0,2020-12-30T20:00:00Z,90.0,11,0.0,0.0,0.0,0.0,16,0.0,49106.0,0,0,2.0,9.0,-1478,511,1989,47,True,0.0
